,train,validation,test
02XD002,0.37417294090805386,0.029431895961670063,0.0
02YA001,1.0,0.18777093315080995,0.0
02YA002,0.728952772073922,1.0,0.9372575861282226
02YC001,1.0,1.0,0.9377138945927447
02YD001,0.0,0.0,0.0
02YD002,1.0,1.0,0.9377138945927447
02YE001,0.8957335158567191,1.0,1.0
02YG001,0.728952772073922,1.0,0.9377138945927447
02YH001,0.7964864248231804,0.298197581565138,0.0
02YJ001,1.0,1.0,0.9377138945927447
02YK002,1.0,1.0,0.9377138945927447
02YK003,0.0,0.0,0.0
02YK004,0.0,0.0,0.0
02YK005,1.0,1.0,0.9377138945927447
02YK008,0.7992242756103125,1.0,0.9377138945927447
02YL001,1.0,1.0,0.9377138945927447
02YL004,0.9790098106319872,1.0,0.9377138945927447
02YL005,0.81222906684919,1.0,0.9377138945927447
02YL008,0.5624001825233857,1.0,0.9377138945927447
02YL010,0.0,0.2048825005703856,0.0
02YL011,0.0,0.9790098106319872,0.9377138945927447
02YL012,0.0,0.0,0.25005703855806527
02YM001,1.0,0.12936344969199176,0.0
02YM003,1.0,1.0,0.9377138945927447
02YM004,0.3956194387405887,1.0,0.9377138945927447
02YN002,1.0,1.0,0.9377138945927447
02YN003,0.5624001825233857,0.18777093315080995,0.0
02YN004,0.0,0.5078713210130048,1.0
02YO002,0.0,0.0,0.0
02YO006,1.0,1.0,1.0
02YO008,0.8957335158567191,1.0,1.0
02YO009,0.3171343828428017,0.0,0.0
02YO012,0.4788957335158567,1.0,1.0
02YO014,0.0,0.06228610540725532,0.9377138945927447
02YO015,0.0,0.0,0.9167237052247319
02YQ001,1.0,1.0,1.0
02YQ004,0.9790098106319872,0.3045859000684463,0.0
02YQ005,0.6456764772986539,1.0,1.0
02YR001,1.0,1.0,1.0
02YR002,1.0,0.2313483915126625,0.0
02YR003,1.0,1.0,1.0
02YR004,0.0,0.36185261236595934,0.9377138945927447
02YS001,0.18777093315080995,0.0,0.0
02YS002,0.0,0.0,0.0
02YS003,1.0,1.0,0.9377138945927447
02YS005,0.81222906684919,1.0,1.0
02YS006,0.0,0.9790098106319872,0.9377138945927447
02ZA001,1.0,0.22610084417065934,0.0
02ZA002,1.0,1.0,0.8544375998174766
02ZB001,1.0,1.0,0.9377138945927447
02ZC001,0.0,0.0,0.0
02ZC002,1.0,1.0,0.9377138945927447
02ZD001,0.0,0.0,0.0
02ZD002,0.9660050193931098,1.0,0.9377138945927447
02ZE001,0.0,0.0,0.0
02ZE004,0.45585215605749485,1.0,1.0
02ZE005,0.0,0.0,0.6516084873374401
02ZF001,1.0,1.0,1.0
02ZG001,1.0,1.0,0.9377138945927447
02ZG003,1.0,1.0,0.9283595710700434
02ZG004,1.0,1.0,0.9377138945927447
02ZG005,0.6456764772986539,0.13187314624686286,0.0
02ZH001,1.0,1.0,0.9377138945927447
02ZH002,1.0,1.0,0.9377138945927447
02ZJ001,1.0,1.0,1.0
02ZJ002,0.9790098106319872,1.0,1.0
02ZJ003,0.728952772073922,1.0,1.0
02ZK001,1.0,1.0,0.9377138945927447
02ZK002,1.0,1.0,0.9374857403604837
02ZK003,0.9790098106319872,1.0,0.9580196212639744
02ZK004,0.9790098106319872,1.0,0.9377138945927447
02ZK006,0.0,0.0,0.9774127310061602
02ZK008,0.0,0.0,0.6456764772986539
02ZL003,1.0,0.2281542322610084,0.0
02ZL004,0.9790098106319872,1.0,1.0
02ZL005,0.81222906684919,1.0,1.0
02ZM006,1.0,1.0,0.9377138945927447
02ZM008,1.0,1.0,0.9377138945927447
02ZM009,1.0,1.0,0.9377138945927447
02ZM010,1.0,0.13552361396303902,0.0
02ZM011,0.18777093315080995,0.0,0.0
02ZM016,0.9790098106319872,1.0,0.9377138945927447
02ZM017,0.9790098106319872,0.3096052931781884,0.0
02ZM018,0.8957335158567191,1.0,1.0
02ZM019,0.7987679671457906,0.3121149897330595,0.0
02ZM020,0.7987679671457906,1.0,0.9377138945927447
02ZM021,0.728952772073922,0.29682865617157195,0.0
02ZM023,0.0,0.0,0.3039014373716632
02ZM024,0.0,0.0,0.30253251197809716
02ZN002,0.81222906684919,1.0,0.9377138945927447
03AA002,0.0,0.0,0.0
03AB001,0.0,0.0,0.0
03AB002,0.9913301391740816,0.8852384211727128,0.3979009810631987
03AC001,0.0,0.0,0.0
03AC004,0.9867670545288615,0.8991558293406343,0.5642254163814739
03AC005,0.0,0.0,0.0
03AD001,0.0,0.0,0.0
03BB001,0.0,0.0,0.0
03BB002,0.9137577002053388,0.0,0.0
03BC002,0.9863107460643394,0.5512206251425964,0.0
03BD001,0.0,0.0,0.0
03BD002,0.9974903034451289,0.810860141455624,0.0
03BE001,0.0,0.0,0.0
03CA001,0.06684919005247547,0.0,0.0
03CB001,0.0,0.0,0.0
03CB004,0.9988592288386949,0.5176819530002281,0.0
03CC001,0.0,0.0,0.0
03CD001,0.0,0.0,0.0
03CD002,0.0,0.0,0.0
03CE001,0.0,0.0,0.0
03DB002,0.0,0.0,0.0
03DB003,0.0,0.0,0.0
03DB004,0.6440793976728268,0.0,0.0
03DC001,0.0,0.0,0.0
03DD001,0.0,0.0,0.0
03DD002,0.8343600273785079,0.0,0.0
03DD004,0.0,0.0,0.0
03DF001,0.0,0.0,0.0
03EA001,0.059320100387862174,0.0,0.0
03EA002,0.0,0.0,0.0
03ED001,0.9607574720511065,0.7978553502167465,0.4405658224960073
03ED002,0.0,0.0,0.0
03EE001,0.0,0.0,0.0
03EE003,0.0,0.0,0.0
03FA004,0.0,0.0,0.0
03GC001,0.0,0.0,0.0
03HA001,0.0,0.0,0.0
03HA009,0.0,0.0,0.0
03HA012,0.0,0.0,0.0
03JA001,0.0,0.0,0.0
03JB001,0.0,0.0,0.0
03JB004,0.0,0.0,0.0
03KA001,0.0,0.0,0.0
03KC002,0.0,0.0,0.0
03KC004,0.022130960529317845,0.0,0.3089208304814054
03LA001,0.0,0.0,0.0
03LD004,0.9000684462696783,0.0,0.0
03LD006,0.0,0.0,0.0
03MB002,0.9904175222450377,0.38010495094684005,0.4371435090120922
03MC001,0.0,0.0,0.0
03MD002,0.4503764544832307,0.0,0.0
03ME002,0.0,0.0,0.0
03NE001,0.0,0.6913073237508556,0.9552817704768424
03NE002,0.0,0.6913073237508556,0.9552817704768424
03NE004,0.0,0.19826602783481628,0.0
03NE005,0.0,0.19826602783481628,0.0
03NE006,0.0,0.11727127538215831,0.0
03NE007,0.0,0.0,0.0
03NE009,0.0,0.1190965092402464,0.0
03NE010,0.0,0.11955281770476844,0.0
03NE011,0.0,0.26785306867442393,0.9552817704768424
03NE012,0.0,0.26762491444216285,0.9552817704768424
03NE013,0.0,0.0,0.1989504905315994
03NF001,0.8386949577914671,0.999771845767739,0.9552817704768424
03NG001,0.9942961441934748,0.12502851927903258,0.0
03OA003,0.007529089664613298,0.0,0.0
03OA004,0.06981519507186862,0.0,0.0
03OA005,0.0,0.0,0.8352726443075519
03OA010,0.0,0.1665525895505362,0.7453798767967146
03OA012,0.0,0.1665525895505362,0.8697239333789641
03OA015,0.0,0.0,0.3878621948437143
03OB003,0.0,0.0,0.0
03OB004,0.0,0.0,0.4428473648186174
03OB006,0.0,0.0,0.30937713894592744
03OB007,0.0,0.0,0.49235683321925616
03OC003,0.04198037873602556,0.6662103582021446,0.9778690394706822
03OC004,0.03741729409080541,0.1873146246862879,0.0
03OD007,0.0,0.6276522929500342,0.5801962126397444
03OE002,0.0,0.0,0.0
03OE003,0.9641797855350217,0.8195300022815424,0.6678074378279717
03OE010,0.06068902578142821,0.999771845767739,0.973990417522245
03OE011,0.0,0.6662103582021446,1.0
03PB002,0.9942961441934748,0.8186173853524983,0.4752452657996806
03QC001,0.999771845767739,1.0,1.0
03QC002,1.0,1.0,0.999771845767739
03QC003,0.0,0.0,0.33173625370750626
03QC004,0.0,0.0,0.2655715263518138
04AA001,0.0,0.0,0.0
04AA004,0.9267624914442163,0.8838694957791466,0.917864476386037
04AB001,0.8820442619210587,0.8309377138945928,0.7478895733515857
04AC005,0.9023499885922884,0.0,0.0
04AD002,0.9117043121149897,0.7243896874287018,0.5943417750399269
04CA002,0.0,0.0,0.27173169062286107
04CC001,1.0,0.02099018936801278,0.0
04CD001,0.0,0.0,0.0
04CD002,0.1124800365046772,0.0,0.0
04CE002,0.7232489162673967,0.0,0.0
04DA001,0.9374857403604837,0.999315537303217,0.8526123659593885
04DA002,0.0,0.0,0.16678074378279717
04DB001,0.0,0.0,0.0
04DB002,0.0,0.0,0.0
04DC001,0.9393109742185718,0.6872005475701575,0.917864476386037
04DC002,0.0,0.3155373032169747,0.6974674880219027
04EA001,0.5630846452201688,0.021218343600273748,0.5090120921743098
04FA001,0.9520876112251883,0.02099018936801278,0.8980150581793293
04FA002,0.8811316449920146,0.0,0.4503764544832307
04FB001,0.9532283823864933,0.02099018936801278,0.4996577686516085
04FC001,0.9534565366187543,0.6872005475701575,0.9377138945927447
04GA002,1.0,0.8142824549395391,0.9235683321925622
04GB004,1.0,0.9025781428245494,1.0
04GB005,1.0,0.02099018936801278,0.8334474104494638
04GF001,0.0,0.0,0.0
04JA002,0.3972165183664157,0.0,0.0
04JC002,1.0,0.997946611909651,0.9883641341546886
04JC003,0.40520191649555104,0.0,0.0
04JD005,1.0,1.0,0.9377138945927447
04JF001,1.0,0.04152407027150351,0.8334474104494638
04KA001,1.0,0.9977184576773899,0.9374857403604837
04LA003,0.0,0.12502851927903258,0.9377138945927447
04LA006,0.0,0.0,0.6443075519050878
04LB002,0.0,0.0,0.7499429614419347
04LE002,0.0,0.031485284052019114,0.7036276522929501
04LJ001,1.0,1.0,0.9377138945927447
04LK001,0.6417978553502168,0.06228610540725532,0.8943645904631531
04LM001,1.0,1.0,0.9377138945927447
04MD004,1.0,0.005475701574264247,0.8332192562172028
04MF001,1.0,1.0,0.9377138945927447
04NB001,0.9279032626055214,0.45927446954141005,0.0
05AA006,0.5240702715035364,0.0,0.0
05AA008,1.0,1.0,1.0
05AA011,0.23842117271275387,0.04882500570385584,0.566963267168606
05AA013,0.1832078485055898,0.0,0.0
05AA022,1.0,1.0,0.9167237052247319
05AA023,1.0,1.0,0.18777093315080995
05AA026,0.5302304357745836,0.052247319187770924,0.0
05AA027,0.6093999543691535,0.594569929272188,0.4964636093999544
05AA028,0.6906228610540726,0.6814966917636323,0.6735112936344969
05AA033,0.0,0.10472279260780293,0.6244581336983801
05AA034,0.0,0.10472279260780293,0.5667351129363449
05AA035,0.0,0.0,0.5831622176591376
05AA909,0.5790554414784395,0.6005019393109743,0.49760438056125944
05AB005,0.6844626967830254,0.6787588409765002,0.6160164271047228
05AB013,0.673054985169975,0.672370522473192,0.6167008898015058
05AB022,0.0,0.0,0.0
05AB029,0.6842345425507643,0.6771617613506731,0.6160164271047228
05AB030,0.20762035135751766,0.0,0.0
05AB040,0.0,0.5744923568332192,0.567191421400867
05AB046,0.0,0.39835728952772076,0.6778462240474561
05AC030,0.7599817476614191,0.756331279945243,0.6253707506274242
05AC034,0.1065480264658909,0.21948437143509014,0.6315309148984714
05AC930,0.0,0.20944558521560575,0.5229295003422314
05AD003,1.0,1.0,0.7709331508099475
05AD016,0.20693588866073465,0.0,0.0
05AD031,0.0,0.0,0.0
05AD033,0.0,0.0,0.0
05AD035,0.6830937713894593,0.6826374629249372,0.6160164271047228
05AD042,0.0,0.10472279260780293,0.672370522473192
05AD903,0.33835272644307557,0.0,0.0
05AD904,0.3061829796942733,0.0,0.0
05AD934,0.0,0.0,0.5617157198266027
05AE005,0.6840063883185032,0.6812685375313712,0.510837326032398
05AE011,0.0,0.0,0.0
05AE039,0.3454255076431668,0.0,0.0
05AE040,0.11932466347250736,0.0,0.0
05AF010,0.7615788272872461,0.7542778918548939,0.3187314624686288
05AH037,0.7645448323066393,0.7542778918548939,0.6897102441250285
05AH041,0.7615788272872461,0.7542778918548939,0.5058179329226558
05AH050,0.5491672370522473,0.7549623545516769,0.6897102441250285
05BA001,0.6954140999315537,0.5065023956194388,0.46406570841889117
05BA006,0.5222450376454484,0.09263061829796948,0.0
05BA008,0.0,0.0,0.0
05BB001,1.0,1.0,0.9167237052247319
05BB003,0.0,0.0,0.0
05BD005,0.5158567191421402,0.09217430983344743,0.0
05BF016,0.7180013689253936,0.5051334702258727,0.27538215833903723
05BF017,0.35432352270134615,0.0,0.0
05BF018,0.35432352270134615,0.0,0.0
05BF019,0.35432352270134615,0.0,0.0
05BF020,0.12708190736938174,0.0,0.0
05BG002,0.6262833675564682,0.0,0.0
05BG006,1.0,1.0,1.0
05BH003,0.24047456080310292,0.0,0.0
05BH013,0.5240702715035364,0.5049053159936117,0.3547798311658681
05BH014,0.0,0.10472279260780293,0.6162445813369838
05BH015,0.0,0.031028975587497176,0.8544375998174766
05BH016,0.0,0.0,0.16176135067305497
05BH901,0.297056810403833,0.0,0.0
05BJ004,1.0,1.0,0.7709331508099475
05BJ005,0.0,0.0,0.0
05BJ006,0.6940451745379876,0.06456764772986534,0.0
05BJ010,0.513118868355008,0.5576089436459046,0.7709331508099475
05BK001,0.6979237964864249,0.675564681724846,0.566506958704084
05BK003,0.20123203285420943,0.0,0.0
05BL012,0.0,0.052247319187770924,0.7709331508099475
05BL013,0.6903947068218115,0.6748802190280629,0.5612594113620808
05BL014,1.0,1.0,0.7615788272872461
05BL019,0.6903947068218115,0.673967602099019,0.5592060232717317
05BL020,0.0,0.0,0.0
05BL022,1.0,1.0,0.7709331508099475
05BL023,0.6906228610540726,0.6732831394022358,0.5596623317362537
05BL027,0.5245265799680584,0.512206251425964,0.4629249372575861
05BM014,0.7643166780743783,0.7540497376226329,0.6253707506274242
05BM018,0.5904631530914899,0.756103125712982,0.5628564909879078
05BN024,0.0974218571754506,0.0,0.0
05CA001,0.0,0.0,0.0
05CA002,0.6842345425507643,0.6785306867442391,0.6151038101756787
05CA003,0.6014145562400183,0.05772302076203517,0.0
05CA004,0.6020990189368013,0.5890942276979239,0.5017111567419575
05CA009,1.0,1.0,0.7709331508099475
05CA011,0.5947980835044491,0.6513803331051791,0.6148756559434178
05CA012,0.567419575633128,0.5550992470910335,0.5101528633356149
05CB001,1.0,1.0,1.0
05CB002,0.7180013689253936,0.675564681724846,0.6160164271047228
05CB004,1.0,1.0,1.0
05CB005,0.4962354551676934,0.0,0.0
05CC001,1.0,1.0,0.9167237052247319
05CC007,1.0,1.0,0.9377138945927447
05CC008,0.6591375770020533,0.677389915582934,0.5030800821355237
05CC009,0.6796714579055442,0.676020990189368,0.5035363906000456
05CC010,0.6814966917636323,0.6824093086926762,0.5033082363677845
05CC011,0.5738078941364362,0.676933607118412,0.5667351129363449
05CC012,0.4786675792835957,0.06548026465890944,0.0
05CC013,0.0,0.04882500570385584,0.45425507643166785
05CD006,0.6830937713894593,0.6764772986538901,0.5660506502395619
05CD007,0.6433949349760438,0.676020990189368,0.6151038101756787
05CD913,0.0,0.43851243440565824,0.16700889801505814
05CE002,0.6910791695185945,0.6557152635181382,0.6169290440337668
05CE006,0.6933607118412046,0.674652064795802,0.6274241387177732
05CE009,0.0,0.0,0.0
05CE010,0.6835500798539813,0.6741957563312799,0.513118868355008
05CE011,0.6885694729637235,0.676249144421629,0.6180698151950719
05CE012,0.0,0.0,0.21674652064795807
05CE013,0.0,0.0,0.0
05CE016,0.0,0.0,0.0
05CE018,0.6833219256217202,0.675336527492585,0.5049053159936117
05CE019,0.6427104722792607,0.0,0.0
05CE020,0.6908510152863336,0.596623317362537,0.5035363906000456
05CG004,0.6892539356605065,0.677389915582934,0.6714579055441479
05CG006,0.5874971480720967,0.676249144421629,0.5589778690394707
05CH009,0.0,0.0,0.0
05CJ009,0.0,0.0,0.0
05CJ011,0.12251882272416148,0.0,0.0
05CK001,0.6887976271959845,0.6787588409765002,0.5589778690394707
05CK005,0.6883413187314624,0.6853753137120693,0.6151038101756787
05DA002,0.5183664156970111,0.09285877253023045,0.0
05DA007,1.0,1.0,0.7709331508099475
05DA008,0.0,0.0,0.0
05DA009,1.0,1.0,0.8544375998174766
05DA010,1.0,1.0,0.8544375998174766
05DB001,0.0,0.0,0.0
05DB002,1.0,1.0,0.9167237052247319
05DB003,0.4403376682637463,0.0,0.0
05DB005,0.6858316221765914,0.6805840748345882,0.6162445813369838
05DB006,1.0,1.0,0.8544375998174766
05DC006,1.0,1.0,1.0
05DC007,0.0,0.0,0.0
05DC008,0.0,0.0,0.0
05DC011,0.5179101072324892,0.512434405658225,0.46999771845767735
05DC012,0.8165639972621492,1.0,1.0
05DD004,0.4887063655030801,0.511521788729181,0.42756103125712985
05DD007,0.5101528633356149,0.5099247091033539,0.3848961898243213
05DD008,0.3278576317590691,0.0,0.0
05DD009,1.0,1.0,0.7709331508099475
05DE007,0.6840063883185032,0.6778462240474561,0.45425507643166785
05DE009,0.5957107004334931,0.6637006616472736,0.566506958704084
05DE010,0.0,0.0,0.512890714122747
05DE911,0.0,0.5865845311430526,0.49486652977412726
05DF003,0.6837782340862423,0.6673511293634498,0.62217659137577
05DF004,0.6689482089892768,0.6798996121378051,0.45425507643166785
05DF006,0.6614191193246635,0.673739447866758,0.5101528633356149
05DF007,0.6828656171571983,0.675792835957107,0.45425507643166785
05DF008,0.0,0.10472279260780293,0.5101528633356149
05DF009,0.0,0.0,0.16769336071184116
05EA001,0.6764772986538901,0.6402007757243897,0.5660506502395619
05EA002,0.23294547113848962,0.13871777321469314,0.5790554414784395
05EA005,1.0,1.0,0.9377138945927447
05EA009,0.6481861738535251,0.1140771161305042,0.0
05EA010,0.6842345425507643,0.676020990189368,0.566506958704084
05EA011,0.0,0.14556240018252342,0.5375313712069358
05EA012,0.0,0.14556240018252342,0.593429158110883
05EB902,0.6534337211955281,0.6600501939310974,0.6595938854665754
05EB909,0.6538900296600503,0.11978097193702941,0.0
05EB910,0.6192105863563769,0.6716860597764088,0.17476614191193252
05EB911,0.6433949349760438,0.10015970796258267,0.0
05EC002,0.676933607118412,0.6632443531827515,0.6707734428473648
05EC003,0.0,0.0,0.0
05EC005,0.6771617613506731,0.6771617613506731,0.5030800821355237
05EC006,0.5582934063426876,0.0666210358202145,0.0
05EC007,0.5589778690394707,0.06525211042664847,0.0
05ED001,0.0,0.0,0.0
05ED002,0.6805840748345882,0.673739447866758,0.5101528633356149
05ED003,0.6810403832991102,0.6652977412731006,0.17476614191193252
05EE001,0.049509468400638856,0.0,0.0
05EE003,0.2356833219256217,0.0,0.0
05EE005,0.6810403832991102,0.6721423682409309,0.5117499429614419
05EE006,0.6837782340862423,0.6735112936344969,0.622404745608031
05EE009,0.44832306639288155,0.6714579055441479,0.6160164271047228
05EE915,0.06297056810403834,0.0,0.0
05EF004,0.676020990189368,0.5263518138261465,0.621263974446726
05EF005,0.6725986767054528,0.594113620807666,0.6271959844855122
05EF006,0.673967602099019,0.5208761122518824,0.6173853524982889
05EG004,0.6593657312343144,0.47752680812229065,0.5756331279945244
05EG006,0.6297056810403834,0.000684462696783017,0.0
05EG008,0.28952772073921973,0.0,0.0
05FA001,1.0,1.0,0.6876568560346794
05FA011,0.0,0.04882500570385584,0.5505361624458134
05FA012,0.2181154460415241,0.6778462240474561,0.45425507643166785
05FA014,0.6657540497376226,0.6687200547570158,0.45425507643166785
05FA017,0.0,0.0,0.0
05FA018,0.6837782340862423,0.06502395619438739,0.0
05FA019,0.6849190052475473,0.0657084188911704,0.0
05FA022,0.4469541409993155,0.0,0.0
05FA023,0.1706593657312343,0.0,0.0
05FA024,0.5587497148072097,0.678302532511978,0.45425507643166785
05FA025,0.0,0.04882500570385584,0.5030800821355237
05FB002,0.6869723933378964,0.676020990189368,0.5030800821355237
05FC002,0.6833219256217202,0.678302532511978,0.5033082363677845
05FC003,0.17522245037645445,0.0,0.0
05FC004,0.6833219256217202,0.678302532511978,0.5030800821355237
05FC005,0.3871777321469313,0.0,0.0
05FC007,0.4814054300707278,0.675336527492585,0.5030800821355237
05FD005,0.5003422313483915,0.0,0.0
05FE002,0.6872005475701575,0.674652064795802,0.45425507643166785
05FE005,0.06365503080082136,0.0,0.0
05FF003,0.676249144421629,0.647958019621264,0.6363221537759525
05GA008,0.6908510152863336,0.6780743782797172,0.5500798539812913
05GA010,0.6837782340862423,0.6655258955053616,0.45425507643166785
05GA012,0.618297969427333,0.6780743782797172,0.5030800821355237
05GB004,0.6725986767054528,0.6707734428473648,0.6141911932466347
05GC007,0.6865160848733745,0.564909879078257,0.5612594113620808
05GD002,0.676705452886151,0.5724389687428701,0.622861054072553
05GF001,0.6764772986538901,0.5886379192334018,0.618297969427333
05GF002,0.676933607118412,0.6011864020077573,0.6287930641113393
05GG010,0.677618069815195,0.6055213324207165,0.5783709787816564
05HA015,0.6958704083960757,0.5909194615560118,0.5738078941364362
05HD036,1.0,1.0,0.9374857403604837
05HE001,0.7043121149897331,0.5913757700205339,0.6011864020077573
05HF005,0.6883413187314624,0.007072781200091249,0.0
05HF012,0.0,0.0,0.0
05HF014,0.7154916723705225,0.36436230892083044,0.0
05HF019,0.0,0.0,0.0
05HG018,0.0,0.0,0.0
05HG021,0.7036276522929501,0.6735112936344969,0.623317362537075
05HH002,0.673054985169975,0.5893223819301848,0.567647729865389
05HH003,0.6422541638147388,0.5731234314396532,0.6237736710015971
05JA003,0.73077800593201,0.7100159707962583,0.677618069815195
05JA005,0.0,0.0,0.43600273785078714
05JA006,0.0,0.0,0.3937942048825006
05JB004,0.7152635181382614,0.7223362993383527,0.6260552133242072
05JB005,0.0,0.0,0.0
05JB007,0.7273556924480948,0.7164042892995666,0.673967602099019
05JC004,0.7152635181382614,0.7138945927446954,0.678302532511978
05JC007,0.7145790554414784,0.674423910563541,0.566963267168606
05JE002,0.6785306867442391,0.007072781200091249,0.0
05JF011,0.6924480949121606,0.674423910563541,0.6310746064339494
05JF014,0.672370522473192,0.6020990189368013,0.620351357517682
05JG001,0.6979237964864249,0.6096281086014146,0.56787588409765
05JG013,0.728040155144878,0.6819530002281542,0.5703855806525211
05JH005,0.6648414328085785,0.6005019393109743,0.5598904859685148
05JJ009,0.673054985169975,0.677618069815195,0.5690166552589551
05JK008,0.6078028747433265,0.5824777549623545,0.6208076659822039
05JL002,0.6714579055441479,0.11886835500798543,0.0
05JM005,0.0,0.0,0.0
05JM010,0.6794433036732832,0.6844626967830254,0.6194387405886379
05KB003,0.6721423682409309,0.5820214464978326,0.6283367556468172
05KB006,0.672370522473192,0.5918320784850559,0.620351357517682
05KB009,0.0,0.0,0.0
05KB011,0.6728268309377139,0.594569929272188,0.5646817248459959
05KC001,1.0,0.6947296372347707,0.5724389687428701
05KE005,0.6721423682409309,0.595254391968971,0.6176135067305499
05KE007,0.673967602099019,0.595254391968971,0.622632899840292
05KE010,0.07894136436230892,1.0,0.8544375998174766
05KF001,1.0,0.32511978097193706,0.5318275154004106
05KG002,1.0,0.20511065480264656,0.0
05KG007,1.0,0.6005019393109743,0.6659822039698837
05KH007,1.0,0.9867670545288615,0.9922427561031257
05KJ014,0.674423910563541,0.5505361624458134,0.6324435318275154
05LA003,0.6735112936344969,0.6025553274013233,0.6814966917636323
05LA006,0.23271731690622866,0.0,0.0
05LB001,0.0,0.0,0.0
05LB002,0.6748802190280629,0.06297056810403834,0.0
05LB003,0.0,0.0,0.0
05LB004,0.6732831394022358,0.5900068446269678,0.6456764772986539
05LB006,0.6728268309377139,0.6005019393109743,0.6431667807437829
05LB008,0.6703171343828428,0.511521788729181,0.1298197581565138
05LB009,0.0,0.0,0.0
05LB010,0.6705452886151038,0.594569929272188,0.6358658453114305
05LC001,1.0,1.0,0.9377138945927447
05LC002,0.0,0.0,0.0
05LC004,0.973990417522245,0.0,0.22290668491900523
05LD001,0.673054985169975,0.6589094227697924,0.6545744923568333
05LD003,0.675108373260324,0.5580652521104266,0.6344969199178645
05LE001,0.0,0.0,0.0
05LE004,0.6728268309377139,0.675108373260324,0.5660506502395619
05LE005,0.6728268309377139,0.6666666666666667,0.5185945699292722
05LE006,1.0,0.7353410905772302,0.5975359342915811
05LE008,1.0,0.7100159707962583,0.6299338352726442
05LE009,0.0,0.0,0.0
05LE010,0.6468172484599589,0.43668720054757015,0.4839151266255989
05LE011,0.677389915582934,0.5888660734656628,0.5772302076203514
05LG003,0.0,0.0,0.05270362765229297
05LG004,0.6714579055441479,0.6516084873374401,0.5569244809491216
05LG006,0.6429386265115218,0.22792607802874743,0.26260552133242077
05LH005,1.0,1.0,0.9758156513803331
05LJ005,0.6707734428473648,0.6707734428473648,0.5535021674652065
05LJ007,0.6712297513118868,0.6529774127310062,0.5637691079169518
05LJ011,0.007072781200091249,0.0,0.0
05LJ013,0.0,0.0,0.0
05LJ020,0.0,0.0,0.0
05LJ027,0.6716860597764088,0.6502395619438741,0.5975359342915811
05LJ032,0.02099018936801278,0.0,0.0
05LJ034,0.0,0.0,0.0
05LJ045,0.6707734428473648,0.6614191193246635,0.5573807894136436
05LJ801,0.06091718001368929,0.0,0.0
05LL004,0.0,0.0,0.0
05LL013,0.5101528633356149,0.0,0.0
05LL014,1.0,1.0,0.8181610768879762
05LL015,0.6707734428473648,0.540953684690851,0.5608031028975587
05LL021,0.007072781200091249,0.0,0.10449463837554185
05LL022,0.0,0.0,0.0
05LL024,0.3394934976043805,0.0,0.0
05LL027,0.6712297513118868,0.6662103582021446,0.48665297741273106
05LL028,0.5101528633356149,0.0,0.0
05MA013,0.0,0.0,0.0
05MA019,0.0,0.0,0.0
05MA020,0.6716860597764088,0.6639288158795346,0.45334245950262375
05MA021,0.6710015970796258,0.674423910563541,0.6285649098790782
05MA022,0.17499429614419348,0.0,0.0
05MA025,0.49669176363221534,0.5943417750399269,0.6244581336983801
05MC001,0.6881131644992015,0.6808122290668492,0.567191421400867
05MC002,0.6728268309377139,0.5954825462012321,0.6748802190280629
05MC003,0.6922199406798997,0.6598220396988363,0.6258270590919461
05MC004,0.677389915582934,0.06365503080082136,0.0
05MD005,1.0,0.9822039698836413,0.8414328085785991
05MD006,0.0,0.0,0.0
05MD007,0.3721195528177048,0.15377595254391974,0.44581336983801045
05MD010,0.6947296372347707,0.6812685375313712,0.568104038329911
05ME003,0.6707734428473648,0.6707734428473648,0.5459730778005931
05ME005,0.6707734428473648,0.5085557837097878,0.5233858088067533
05ME007,0.675564681724846,0.6787588409765002,0.5697011179557381
05ME009,0.34861966689482093,0.593885466575405,0.5434633812457221
05ME010,0.0,0.09650924024640661,0.4487793748574036
05MF001,1.0,1.0,0.9377138945927447
05MF008,0.9721651836641569,0.25188227241615335,0.5051334702258727
05MF022,0.0,0.0,0.0
05MF024,0.0,0.07688797627195987,0.45425507643166785
05MG001,0.6429386265115218,0.14693132557608946,0.44741044946383757
05MG002,0.0,0.0,0.0
05MG003,0.6429386265115218,0.14693132557608946,0.44992014601870867
05MG006,0.6429386265115218,0.0,0.0
05MG009,0.0,0.0,0.0
05MH002,0.0,0.0,0.0
05MH006,0.6429386265115218,0.25188227241615335,0.45106091718001373
05MH007,0.6707734428473648,0.6059776408852384,0.5315993611681497
05MH008,0.6716860597764088,0.6354095368469085,0.5462012320328542
05MJ009,0.28177047684234546,0.0,0.0
05MJ010,0.3353867214236824,0.0,0.0
05NA002,0.0,0.0,0.0
05NB033,0.16837782340862428,0.6860597764088524,0.6477298653890029
05NB035,0.1606205795117499,0.6812685375313712,0.677389915582934
05NB039,0.002053388090349051,0.03262605521332418,0.5544147843942505
05ND011,0.17271275382158335,0.6803559206023272,0.622861054072553
05ND013,0.0,0.0,0.25005703855806527
05NE003,0.4519735341090577,0.6869723933378964,0.6258270590919461
05NF002,1.0,0.7337440109514031,0.6178416609628108
05NF006,0.6808122290668492,0.6844626967830254,0.6290212183436003
05NF008,0.6714579055441479,0.2306639288158795,0.4394250513347022
05NF010,0.677389915582934,0.6846908510152863,0.5744923568332192
