,train,validation,test
06AB001,1.0,1.0,0.8461538461538461
06AB002,1.0,1.0,1.0
06AB003,0.6923076923076923,0.0,0.0
06AC001,1.0,1.0,0.7692307692307692
06AC006,0.9230769230769231,0.0,0.0
06AD001,1.0,1.0,0.9230769230769231
06AD006,1.0,1.0,1.0
06AD008,1.0,1.0,0.9230769230769231
06AD010,1.0,1.0,0.9230769230769231
06AD011,1.0,1.0,0.9230769230769231
06AF001,0.15384615384615385,1.0,1.0
06AF005,1.0,1.0,0.9230769230769231
06AF006,0.0,0.0,0.0
06AF008,1.0,0.15384615384615385,0.0
06AG001,1.0,1.0,0.9230769230769231
06AG002,1.0,1.0,1.0
06BA002,1.0,1.0,1.0
06BB002,0.0,0.0,0.0
06BB003,1.0,0.15384615384615385,0.9230769230769231
06BB004,1.0,0.15384615384615385,0.0
06BB005,1.0,1.0,1.0
06BC001,1.0,0.15384615384615385,0.0
06BD001,1.0,1.0,0.9230769230769231
06CD002,1.0,1.0,0.9230769230769231
06CE001,1.0,0.15384615384615385,0.0
06DA002,1.0,0.3076923076923077,0.9230769230769231
06DA004,1.0,1.0,0.9230769230769231
06DA005,1.0,1.0,0.9230769230769231
06DC001,1.0,1.0,1.0
06FA001,1.0,1.0,0.8461538461538461
06FB002,1.0,1.0,0.9230769230769231
06FC001,0.9230769230769231,1.0,0.9230769230769231
06FD002,1.0,1.0,0.9230769230769231
06GA001,1.0,0.23076923076923073,0.0
06GB001,0.6153846153846154,0.0,0.0
06GD001,1.0,1.0,0.9230769230769231
06HB002,0.0,0.9230769230769231,0.9230769230769231
06HD001,0.0,0.15384615384615385,0.0
06JC002,0.3846153846153846,1.0,0.8461538461538461
06KC001,0.0,0.0,0.0
06KC003,0.7692307692307692,1.0,0.8461538461538461
06LA001,0.23076923076923073,0.9230769230769231,0.8461538461538461
06LC001,1.0,1.0,0.8461538461538461
06LC002,1.0,0.07692307692307687,0.0
06LC003,0.0,0.0,0.0
06MA003,0.07692307692307687,0.0,0.0
06MA004,0.6153846153846154,0.0,0.0
06MA005,0.6153846153846154,0.0,0.0
06MA006,0.8461538461538461,1.0,0.8461538461538461
06NB002,1.0,0.15384615384615385,0.0
06OA001,0.46153846153846156,0.0,0.0
06OA005,0.0,0.0,0.0
06OA006,0.0,0.07692307692307687,0.0
06OA007,0.0,0.23076923076923073,0.6153846153846154
06PA001,0.46153846153846156,0.0,0.0
07AA001,1.0,1.0,0.7692307692307692
07AA002,1.0,1.0,0.9230769230769231
07AA007,1.0,0.3846153846153846,0.7692307692307692
07AA008,0.0,0.0,0.0
07AA009,1.0,0.15384615384615385,0.0
07AB002,0.9230769230769231,0.0,0.0
07AC001,1.0,1.0,0.8461538461538461
07AC002,0.0,0.0,0.0
07AC007,0.6923076923076923,1.0,0.8461538461538461
07AC008,0.6923076923076923,1.0,0.7692307692307692
07AD001,0.0,0.0,0.0
07AD002,1.0,1.0,0.8461538461538461
07AD003,0.0,0.0,0.0
07AD004,0.8461538461538461,0.0,0.0
07AD005,0.0,0.0,0.0
07AD006,0.0,0.0,0.0
07AD007,0.0,0.0,0.0
07AE001,1.0,1.0,1.0
07AF002,1.0,1.0,0.9230769230769231
07AF003,1.0,1.0,0.9230769230769231
07AF004,0.6923076923076923,0.0,0.0
07AF005,0.8461538461538461,0.0,0.0
07AF008,0.0,0.0,0.0
07AF009,0.0,0.0,0.0
07AF010,1.0,1.0,0.9230769230769231
07AF013,0.8461538461538461,1.0,0.8461538461538461
07AF014,0.8461538461538461,1.0,0.8461538461538461
07AF015,0.7692307692307692,1.0,0.9230769230769231
07AF906,0.15384615384615385,0.0,0.0
07AF907,0.5384615384615384,0.0,0.0
07AG001,0.23076923076923073,0.0,0.0
07AG002,0.0,0.0,0.0
07AG003,1.0,1.0,0.6153846153846154
07AG004,1.0,1.0,0.8461538461538461
07AG007,0.8461538461538461,1.0,0.7692307692307692
07AG008,0.8461538461538461,1.0,0.7692307692307692
07AH001,1.0,1.0,0.9230769230769231
07AH002,1.0,1.0,0.8461538461538461
07AH003,1.0,1.0,0.8461538461538461
07BA001,0.9230769230769231,0.0,0.3846153846153846
07BA002,1.0,1.0,0.9230769230769231
07BA003,1.0,1.0,0.9230769230769231
07BB002,1.0,1.0,0.7692307692307692
07BB003,0.3846153846153846,0.0,0.0
07BB005,1.0,1.0,0.7692307692307692
07BB009,0.5384615384615384,0.0,0.0
07BB011,1.0,1.0,0.7692307692307692
07BB014,1.0,1.0,0.8461538461538461
07BC002,1.0,1.0,1.0
07BC004,0.0,0.0,0.0
07BC006,1.0,1.0,0.9230769230769231
07BC007,1.0,1.0,0.7692307692307692
07BE001,1.0,1.0,1.0
07BE004,1.0,1.0,0.7692307692307692
07BF001,1.0,1.0,0.7692307692307692
07BF002,1.0,1.0,0.6923076923076923
07BF009,0.6923076923076923,1.0,0.7692307692307692
07BF010,0.0,0.5384615384615384,0.6923076923076923
07BF905,0.0,0.15384615384615385,0.8461538461538461
07BG004,0.6153846153846154,1.0,0.7692307692307692
07BH003,0.3846153846153846,0.0,0.15384615384615385
07BJ001,1.0,1.0,0.8461538461538461
07BJ003,1.0,1.0,0.7692307692307692
07BJ004,1.0,0.15384615384615385,0.0
07BK001,0.5384615384615384,1.0,0.7692307692307692
07BK005,1.0,1.0,0.6923076923076923
07BK006,0.5384615384615384,0.0,0.0
07BK007,1.0,1.0,0.6923076923076923
07BK009,1.0,1.0,0.6923076923076923
07BK012,0.0,0.0,0.46153846153846156
07CA003,1.0,1.0,0.7692307692307692
07CA005,1.0,1.0,0.7692307692307692
07CA006,1.0,1.0,1.0
07CA008,1.0,1.0,1.0
07CA011,1.0,0.15384615384615385,0.0
07CA012,0.8461538461538461,1.0,1.0
07CA013,0.8461538461538461,1.0,1.0
07CB002,1.0,1.0,1.0
07CC001,0.0,0.0,0.0
07CD001,1.0,1.0,1.0
07CD004,1.0,1.0,1.0
07CD005,1.0,1.0,1.0
07CD007,1.0,0.15384615384615385,0.0
07CE002,1.0,1.0,1.0
07CE003,1.0,1.0,1.0
07CE005,1.0,0.15384615384615385,0.15384615384615385
07CE006,0.8461538461538461,0.15384615384615385,0.0
07DA001,1.0,1.0,1.0
07DA006,1.0,1.0,1.0
07DA008,1.0,1.0,1.0
07DA010,0.0,0.0,0.0
07DA011,0.9230769230769231,0.0,0.0
07DA014,0.0,0.0,0.0
07DA015,0.0,0.0,0.0
07DA016,0.9230769230769231,0.0,0.0
07DA017,0.3846153846153846,0.0,0.0
07DA018,1.0,1.0,1.0
07DB001,1.0,1.0,1.0
07DB004,0.0,0.0,0.0
07DB005,0.6923076923076923,0.0,0.0
07DC001,1.0,1.0,1.0
07DC002,0.0,0.0,0.0
07DD001,0.23076923076923073,0.0,0.3846153846153846
07DD002,1.0,1.0,1.0
07EA001,0.15384615384615385,0.0,0.0
07EA002,0.9230769230769231,0.3846153846153846,0.0
07EA004,1.0,1.0,0.6153846153846154
07EA005,1.0,1.0,0.6923076923076923
07EA007,0.46153846153846156,0.0,0.0
07EB002,1.0,1.0,0.7692307692307692
07EC001,0.0,0.0,0.0
07EC002,1.0,1.0,0.8461538461538461
07EC003,1.0,1.0,0.8461538461538461
07EC004,1.0,1.0,0.6153846153846154
07ED001,1.0,0.15384615384615385,0.0
07ED003,1.0,1.0,0.6923076923076923
07EE002,0.0,0.0,0.0
07EE003,0.0,0.0,0.0
07EE005,0.0,0.0,0.0
07EE007,1.0,1.0,0.7692307692307692
07EE009,1.0,1.0,0.7692307692307692
07EE010,1.0,1.0,0.7692307692307692
07EE011,0.23076923076923073,0.0,0.0
07EF004,0.0,0.6923076923076923,0.8461538461538461
07FA001,0.15384615384615385,0.0,0.0
07FA003,1.0,0.15384615384615385,0.23076923076923073
07FA005,1.0,0.8461538461538461,0.6923076923076923
07FA006,0.8461538461538461,1.0,0.6923076923076923
07FB001,1.0,1.0,0.8461538461538461
07FB002,1.0,1.0,0.7692307692307692
07FB003,1.0,1.0,0.6923076923076923
07FB004,1.0,1.0,0.6923076923076923
07FB005,1.0,0.6153846153846154,0.0
07FB006,1.0,1.0,0.6923076923076923
07FB008,1.0,1.0,0.6153846153846154
07FB009,1.0,1.0,0.6923076923076923
07FB010,0.3076923076923077,0.0,0.0
07FB011,0.6923076923076923,0.3076923076923077,0.0
07FC001,1.0,1.0,0.7692307692307692
07FC003,1.0,1.0,0.6153846153846154
07FC006,0.07692307692307687,0.0,0.0
07FD001,1.0,1.0,0.8461538461538461
07FD004,0.7692307692307692,1.0,0.6923076923076923
07FD006,1.0,1.0,0.6923076923076923
07FD007,0.8461538461538461,1.0,0.6923076923076923
07FD008,0.7692307692307692,0.0,0.0
07FD009,1.0,1.0,0.6923076923076923
07FD011,1.0,1.0,0.6923076923076923
07FD012,1.0,1.0,0.6923076923076923
07FD013,1.0,1.0,0.7692307692307692
07FD020,0.0,0.15384615384615385,0.46153846153846156
07FD908,0.3076923076923077,1.0,0.46153846153846156
07FD910,1.0,1.0,0.46153846153846156
07FD912,0.5384615384615384,1.0,0.3076923076923077
07FD913,1.0,1.0,0.3076923076923077
07GA001,1.0,1.0,0.8461538461538461
07GA002,1.0,1.0,0.6923076923076923
07GB001,1.0,1.0,0.8461538461538461
07GB002,1.0,0.0,0.0
07GB003,0.07692307692307687,1.0,0.7692307692307692
07GC002,0.6923076923076923,1.0,0.46153846153846156
07GD001,1.0,1.0,0.7692307692307692
07GD002,0.9230769230769231,1.0,0.3076923076923077
07GD003,0.8461538461538461,0.0,0.0
07GD004,0.15384615384615385,1.0,0.9230769230769231
07GE001,1.0,1.0,0.6923076923076923
07GE003,1.0,1.0,0.7692307692307692
07GE007,0.8461538461538461,1.0,0.9230769230769231
07GF001,1.0,1.0,0.7692307692307692
07GF002,0.46153846153846156,0.0,0.0
07GF003,0.46153846153846156,0.0,0.0
07GF004,0.46153846153846156,0.0,0.0
07GF005,0.6153846153846154,0.7692307692307692,0.0
07GF006,0.6153846153846154,0.5384615384615384,0.0
07GF007,0.46153846153846156,0.0,0.0
07GF008,0.6923076923076923,0.9230769230769231,1.0
07GG001,1.0,1.0,0.6923076923076923
07GG002,1.0,1.0,0.7692307692307692
07GG003,1.0,1.0,0.9230769230769231
07GH002,1.0,1.0,0.6923076923076923
07GH004,0.8461538461538461,1.0,0.6923076923076923
07GJ001,1.0,1.0,0.7692307692307692
07HA003,1.0,1.0,0.6923076923076923
07HA005,1.0,1.0,1.0
07HA902,0.9230769230769231,0.0,0.0
07HA914,0.3076923076923077,1.0,0.46153846153846156
07HB001,0.8461538461538461,1.0,0.6923076923076923
07HC001,1.0,1.0,0.7692307692307692
07HC002,0.7692307692307692,1.0,0.8461538461538461
07HC907,0.3076923076923077,1.0,0.46153846153846156
07HF002,1.0,1.0,0.8461538461538461
07JA003,0.7692307692307692,1.0,0.7692307692307692
07JB002,0.8461538461538461,0.0,0.0
07JC001,1.0,1.0,0.8461538461538461
07JC002,0.6153846153846154,1.0,0.6923076923076923
07JC003,0.0,0.07692307692307687,0.8461538461538461
07JD001,0.0,0.0,0.0
07JD002,1.0,1.0,0.8461538461538461
07JD003,1.0,0.9230769230769231,0.6923076923076923
07JD004,1.0,1.0,0.9230769230769231
07JF002,1.0,1.0,0.7692307692307692
07JF003,1.0,1.0,0.8461538461538461
07JF005,0.0,0.0,0.6153846153846154
07KE001,1.0,1.0,1.0
07LB002,1.0,1.0,1.0
07LE001,0.0,0.0,0.0
07LE002,1.0,0.9230769230769231,0.9230769230769231
07LE003,0.7692307692307692,0.15384615384615385,0.0
07LE004,1.0,0.15384615384615385,0.0
07MA003,1.0,1.0,0.3846153846153846
07MA004,1.0,0.15384615384615385,0.0
07MB001,1.0,1.0,0.9230769230769231
07NB007,0.0,0.0,0.0
07OA001,1.0,1.0,0.46153846153846156
07OB001,1.0,1.0,0.9230769230769231
07OB003,1.0,1.0,0.8461538461538461
07OB004,1.0,1.0,0.8461538461538461
07OB006,1.0,1.0,0.8461538461538461
07OC001,1.0,1.0,0.8461538461538461
07PB002,1.0,0.07692307692307687,0.0
07QB002,0.7692307692307692,0.0,0.0
07QC005,0.15384615384615385,0.23076923076923073,0.46153846153846156
07QC006,0.5384615384615384,0.23076923076923073,0.46153846153846156
07QC007,0.0,0.0,0.7692307692307692
07QD004,0.07692307692307687,0.0,0.0
07QD006,0.6153846153846154,0.0,0.0
07RC001,0.0,0.0,0.0
07RD001,1.0,1.0,0.8461538461538461
07SA002,0.8461538461538461,1.0,0.8461538461538461
07SA008,0.0,0.6153846153846154,0.9230769230769231
07SB010,1.0,1.0,0.8461538461538461
07SB013,0.9230769230769231,1.0,0.8461538461538461
07SC002,0.0,0.23076923076923073,0.07692307692307687
07SC004,0.0,0.0,0.3846153846153846
07SC005,0.0,0.0,0.3846153846153846
07TA001,0.0,0.9230769230769231,0.5384615384615384
07TB001,0.23076923076923073,0.23076923076923073,0.0
07UC001,0.6923076923076923,0.0,0.3846153846153846
08AA004,0.0,0.0,0.0
08AA008,1.0,1.0,0.9230769230769231
08AA009,1.0,1.0,0.9230769230769231
08AB001,1.0,1.0,0.9230769230769231
08AB002,0.15384615384615385,1.0,0.5384615384615384
08AC001,0.8461538461538461,1.0,0.9230769230769231
08AC002,0.46153846153846156,1.0,0.8461538461538461
08BB001,0.46153846153846156,0.0,0.0
08BB005,0.5384615384615384,1.0,0.9230769230769231
08CA001,0.3846153846153846,0.0,0.0
08CA002,0.3846153846153846,0.0,0.0
08CA003,0.3846153846153846,0.0,0.0
08CB001,1.0,0.15384615384615385,0.0
08CB002,0.0,0.0,0.0
08CC001,1.0,0.23076923076923073,0.0
08CC002,0.6923076923076923,0.0,0.0
08CC003,0.6153846153846154,0.0,0.0
08CD001,1.0,1.0,1.0
08CE001,1.0,1.0,0.9230769230769231
08CF001,1.0,0.15384615384615385,0.0
08CF003,0.8461538461538461,1.0,0.9230769230769231
08CG001,1.0,1.0,0.9230769230769231
08CG004,1.0,0.15384615384615385,0.0
08CG005,1.0,0.15384615384615385,0.0
08DA009,0.6923076923076923,0.23076923076923073,0.0
08DA010,0.46153846153846156,0.23076923076923073,0.0
08DA012,0.0,0.7692307692307692,0.9230769230769231
08DB001,1.0,1.0,0.7692307692307692
08DB010,1.0,0.23076923076923073,0.0
08DB012,0.6153846153846154,0.23076923076923073,0.0
08DB013,0.0,0.7692307692307692,0.8461538461538461
08DB014,0.0,0.7692307692307692,0.9230769230769231
08DC006,1.0,0.46153846153846156,0.0
08EB003,0.3076923076923077,0.0,0.0
08EB004,1.0,1.0,0.9230769230769231
08EB005,1.0,0.23076923076923073,0.7692307692307692
08EB006,0.0,0.7692307692307692,0.6923076923076923
08EC001,0.3076923076923077,0.0,0.0
08EC005,0.0,0.0,0.0
08EC013,1.0,1.0,0.9230769230769231
08ED001,1.0,1.0,1.0
08ED002,1.0,1.0,1.0
08ED003,0.0,0.0,0.0
08ED004,0.0,0.7692307692307692,0.8461538461538461
08EE003,0.9230769230769231,0.9230769230769231,0.9230769230769231
08EE004,1.0,1.0,1.0
08EE005,0.0,0.0,0.8461538461538461
08EE008,1.0,1.0,0.9230769230769231
08EE009,0.0,0.0,0.0
08EE010,0.0,0.0,0.0
08EE012,1.0,1.0,0.9230769230769231
08EE013,1.0,1.0,0.8461538461538461
08EE018,0.0,0.0,0.0
08EE020,1.0,1.0,0.9230769230769231
08EE025,1.0,1.0,0.8461538461538461
08EE028,0.7692307692307692,0.23076923076923073,0.0
08EF001,1.0,1.0,0.9230769230769231
08EF003,0.0,0.0,0.0
08EF004,0.0,0.0,0.0
08EF005,1.0,1.0,1.0
08EF006,0.0,0.7692307692307692,1.0
08EG011,1.0,0.15384615384615385,0.0
08EG012,1.0,1.0,0.9230769230769231
08EG013,0.0,0.0,0.0
08EG017,0.23076923076923073,1.0,0.3076923076923077
08EG018,0.0,0.7692307692307692,0.9230769230769231
08FA002,1.0,1.0,0.9230769230769231
08FA004,0.0,0.0,0.0
08FA009,0.0,0.0,0.0
08FB002,0.0,0.0,0.0
08FB004,1.0,1.0,0.6923076923076923
08FB005,1.0,0.23076923076923073,0.0
08FB006,1.0,1.0,0.6153846153846154
08FB007,1.0,1.0,0.3846153846153846
08FC002,0.0,0.0,0.0
08FC003,1.0,1.0,0.9230769230769231
08FC005,0.0,0.7692307692307692,0.15384615384615385
08FE003,1.0,1.0,0.9230769230769231
08FF001,1.0,1.0,0.9230769230769231
08FF002,1.0,1.0,0.8461538461538461
08FF003,1.0,1.0,0.9230769230769231
08FF005,0.0,0.7692307692307692,0.3076923076923077
08FF006,0.0,0.7692307692307692,0.8461538461538461
08GA027,0.0,0.15384615384615385,0.0
08GA037,0.0,0.0,0.0
08GA038,0.0,0.0,0.0
08GA041,0.0,0.0,0.0
08GA049,0.0,0.0,0.0
08GA052,0.0,0.0,0.0
08GA054,0.3846153846153846,0.0,0.0
08GA056,0.15384615384615385,0.0,0.0
08GA057,0.0,0.0,0.0
08GA061,1.0,1.0,0.9230769230769231
08GA062,0.0,0.46153846153846156,0.0
08GA064,0.6153846153846154,0.0,0.0
08GA065,1.0,0.23076923076923073,0.0
08GA067,0.3076923076923077,0.0,0.0
08GA071,1.0,1.0,0.9230769230769231
08GA072,1.0,1.0,0.8461538461538461
08GA075,0.3076923076923077,1.0,0.8461538461538461
08GA077,0.23076923076923073,1.0,1.0
08GA079,0.0,0.7692307692307692,1.0
08GB009,0.0,0.0,0.0
08GB013,0.15384615384615385,1.0,0.9230769230769231
08GC008,0.0,0.3076923076923077,1.0
08GD004,1.0,1.0,0.9230769230769231
08GD005,0.6923076923076923,0.15384615384615385,0.0
08GD006,0.6923076923076923,0.15384615384615385,0.0
08GD007,1.0,0.15384615384615385,0.0
08GD008,1.0,1.0,0.6923076923076923
08GE002,1.0,1.0,0.9230769230769231
08GE003,0.0,0.6923076923076923,0.8461538461538461
08GF006,0.0,0.6923076923076923,0.6153846153846154
08GF007,0.0,0.07692307692307687,1.0
08HA001,1.0,1.0,1.0
08HA003,1.0,1.0,1.0
08HA008,0.0,0.0,0.0
08HA010,1.0,0.7692307692307692,1.0
08HA016,1.0,1.0,1.0
08HA025,0.0,0.0,0.0
08HA026,1.0,0.3846153846153846,0.0
08HA031,0.0,0.0,0.0
08HA034,0.0,0.0,0.0
08HA042,0.0,0.0,0.0
08HA043,0.0,0.0,0.0
08HA056,0.5384615384615384,0.0,0.0
08HA064,0.0,0.3076923076923077,0.0
08HA067,0.0,0.23076923076923073,0.0
08HA068,0.0,0.7692307692307692,1.0
08HA069,0.0,0.7692307692307692,1.0
08HA070,0.0,0.7692307692307692,1.0
08HA072,0.0,0.6923076923076923,1.0
08HB014,1.0,1.0,1.0
08HB027,0.0,0.0,0.0
08HB032,0.6923076923076923,1.0,0.9230769230769231
08HB037,0.0,0.0,0.0
08HB040,0.0,0.0,0.0
08HB043,0.5384615384615384,0.46153846153846156,0.0
08HB045,0.0,0.0,0.0
08HB047,0.0,0.0,0.0
08HB048,1.0,1.0,1.0
08HB050,0.0,0.0,0.0
08HB059,0.0,0.0,0.0
08HB062,0.0,0.0,0.0
08HB063,0.0,0.0,0.0
08HB064,0.23076923076923073,0.0,0.0
08HB068,0.23076923076923073,0.0,0.0
08HB069,1.0,0.46153846153846156,0.0
08HB072,0.5384615384615384,0.0,0.0
08HB073,0.3846153846153846,0.0,0.0
08HB074,1.0,1.0,1.0
08HB075,0.7692307692307692,1.0,1.0
08HB086,0.0,0.9230769230769231,1.0
08HB089,0.0,0.7692307692307692,0.7692307692307692
08HC002,0.8461538461538461,1.0,0.6923076923076923
08HC003,0.6153846153846154,0.0,0.0
08HD004,0.0,0.0,0.0
08HD011,1.0,1.0,0.9230769230769231
08HD012,0.0,0.0,0.0
08HD015,1.0,1.0,0.9230769230769231
08HD016,0.3846153846153846,0.46153846153846156,0.0
08HD023,0.07692307692307687,1.0,0.8461538461538461
08HE008,0.0,0.6923076923076923,0.9230769230769231
08HE009,0.0,0.6923076923076923,1.0
08HE010,0.0,0.6923076923076923,0.6923076923076923
08HF004,1.0,1.0,0.9230769230769231
08HF005,0.3846153846153846,1.0,0.9230769230769231
08HF006,0.23076923076923073,1.0,1.0
08HF007,0.23076923076923073,0.3846153846153846,0.0
08HF008,0.23076923076923073,0.46153846153846156,0.0
08HF012,0.0,0.6923076923076923,0.9230769230769231
08HF013,0.0,0.6923076923076923,0.8461538461538461
08JA002,0.0,0.0,0.0
08JA005,0.0,0.0,0.0
08JA010,0.0,0.0,0.0
08JA014,1.0,1.0,0.0
08JA029,0.0,0.7692307692307692,0.8461538461538461
08JB002,1.0,1.0,0.9230769230769231
08JB003,1.0,1.0,0.8461538461538461
08JB012,0.0,0.6923076923076923,0.0
08JB013,0.0,0.6923076923076923,0.9230769230769231
08JC005,0.0,0.0,0.0
08JC013,0.15384615384615385,0.0,0.0
08JD006,1.0,0.9230769230769231,1.0
08JE001,1.0,1.0,0.6923076923076923
08JE004,1.0,1.0,0.9230769230769231
08JE005,0.3846153846153846,0.0,0.0
08KA001,1.0,1.0,0.6153846153846154
08KA003,0.0,0.0,0.0
08KA004,1.0,1.0,0.6923076923076923
08KA005,1.0,1.0,1.0
08KA007,1.0,1.0,0.8461538461538461
08KA008,1.0,0.15384615384615385,0.0
08KA009,1.0,1.0,0.7692307692307692
08KA011,0.23076923076923073,0.0,0.0
08KA013,0.0,0.6923076923076923,0.8461538461538461
08KB001,1.0,1.0,0.6923076923076923
08KB003,1.0,1.0,0.9230769230769231
08KB006,0.9230769230769231,1.0,0.7692307692307692
08KC001,1.0,1.0,0.6153846153846154
08KC002,0.0,0.0,0.0
08KC003,1.0,0.3846153846153846,0.0
08KD001,1.0,0.15384615384615385,0.0
08KD002,0.0,0.0,0.0
08KD003,0.0,0.0,0.0
08KD004,0.0,0.0,0.0
08KD006,1.0,0.8461538461538461,0.46153846153846156
08KD007,1.0,1.0,0.8461538461538461
08KE005,0.0,0.0,0.0
08KE009,1.0,0.46153846153846156,0.0
08KE014,0.0,0.0,0.0
08KE015,0.0,0.0,0.0
08KE016,1.0,1.0,0.6153846153846154
08KE022,0.0,0.0,0.0
08KE024,1.0,1.0,0.8461538461538461
08KE029,0.0,0.0,0.0
08KE033,0.3846153846153846,0.15384615384615385,0.0
08KE034,0.5384615384615384,0.0,0.0
08KE036,0.23076923076923073,0.0,0.0
08KF001,0.9230769230769231,0.15384615384615385,0.0
08KG001,1.0,1.0,0.8461538461538461
08KG003,1.0,0.15384615384615385,0.0
08KH001,1.0,1.0,0.9230769230769231
08KH003,1.0,0.15384615384615385,0.0
08KH006,1.0,1.0,0.8461538461538461
08KH007,0.0,0.0,0.0
08KH008,0.0,0.0,0.0
08KH010,1.0,1.0,0.8461538461538461
08KH013,0.0,0.0,0.0
08KH014,0.07692307692307687,0.0,0.0
08KH019,1.0,1.0,1.0
08KH022,0.3076923076923077,0.0,0.0
08KH023,0.46153846153846156,0.0,0.0
08KH025,0.5384615384615384,0.0,0.0
08KH029,0.0,0.6923076923076923,0.7692307692307692
08KH030,0.0,0.6153846153846154,0.6923076923076923
08KH031,0.0,0.23076923076923073,0.8461538461538461
08LA001,1.0,1.0,0.9230769230769231
08LA004,0.15384615384615385,0.0,0.0
08LA007,1.0,0.15384615384615385,0.0
08LA008,0.23076923076923073,0.0,0.0
08LA009,0.0,0.0,0.0
08LA013,0.15384615384615385,0.0,0.0
08LA016,0.0,0.0,0.0
08LA018,0.23076923076923073,0.0,0.0
08LA022,0.6153846153846154,0.0,0.0
08LA025,0.23076923076923073,0.0,0.0
08LA027,0.0,0.6923076923076923,0.6923076923076923
08LA028,0.0,0.6153846153846154,0.6923076923076923
08LA029,0.0,0.3846153846153846,0.0
08LB017,0.0,0.0,0.0
08LB020,1.0,1.0,0.7692307692307692
08LB022,0.0,0.0,0.0
08LB024,1.0,1.0,0.6923076923076923
08LB038,0.8461538461538461,1.0,0.8461538461538461
08LB047,1.0,1.0,0.7692307692307692
08LB064,1.0,1.0,1.0
08LB065,0.0,0.0,0.0
08LB069,1.0,1.0,0.8461538461538461
08LB076,1.0,1.0,0.8461538461538461
08LB077,0.15384615384615385,0.0,0.0
08LB083,0.3846153846153846,0.0,0.0
08LC004,0.0,0.0,0.0
08LC021,0.0,0.0,0.0
08LC025,0.0,0.0,0.0
08LC033,0.0,0.0,0.0
08LC034,0.0,0.0,0.0
08LC036,0.0,0.0,0.0
08LC040,1.0,1.0,0.9230769230769231
08LC048,0.15384615384615385,0.0,0.0
08LD001,1.0,1.0,0.9230769230769231
08LD006,0.0,0.0,0.0
08LD009,1.0,0.3846153846153846,0.0
08LE001,0.0,0.0,0.0
08LE005,0.0,0.0,0.0
08LE024,1.0,1.0,0.9230769230769231
08LE027,1.0,1.0,0.9230769230769231
08LE031,1.0,1.0,0.9230769230769231
08LE041,0.3076923076923077,0.0,0.0
08LE066,0.0,0.0,0.0
08LE067,0.0,0.0,0.0
08LE069,0.0,0.0,0.0
08LE074,0.0,0.0,0.0
08LE075,1.0,0.6923076923076923,0.0
08LE077,1.0,1.0,0.7692307692307692
08LE078,0.0,0.0,0.0
08LE087,0.23076923076923073,0.0,0.0
08LE088,0.0,0.0,0.0
08LE091,0.07692307692307687,0.0,0.0
08LE092,0.0,0.0,0.0
08LE093,0.0,0.0,0.0
08LE094,0.3076923076923077,0.0,0.0
08LE096,0.07692307692307687,0.0,0.0
08LE101,0.07692307692307687,0.0,0.0
08LE102,0.3846153846153846,0.0,0.0
08LE106,0.9230769230769231,0.0,0.0
08LE108,0.9230769230769231,1.0,0.6923076923076923
08LF022,0.0,0.0,0.0
08LF033,0.0,0.0,0.0
08LF051,1.0,1.0,0.7692307692307692
08LF063,0.0,0.0,0.0
08LF070,0.0,0.0,0.0
08LF080,0.9230769230769231,0.23076923076923073,0.0
08LF081,1.0,0.3846153846153846,0.0
08LF084,1.0,0.3846153846153846,0.0
08LF091,1.0,0.07692307692307687,0.0
08LF093,0.3076923076923077,0.0,0.0
08LF094,0.8461538461538461,0.9230769230769231,0.7692307692307692
08LF095,0.8461538461538461,0.0,0.0
08LF099,0.0,0.46153846153846156,0.7692307692307692
08LF100,0.0,0.46153846153846156,0.7692307692307692
08LG008,1.0,1.0,0.5384615384615384
08LG016,1.0,1.0,0.7692307692307692
08LG035,0.0,0.0,0.0
08LG048,1.0,1.0,0.8461538461538461
08LG051,0.0,0.0,0.0
08LG052,0.0,0.0,0.0
08LG053,0.0,0.0,0.0
08LG055,0.3076923076923077,0.0,0.0
08LG056,1.0,1.0,0.6153846153846154
08LG066,0.8461538461538461,0.3846153846153846,0.0
08LG068,0.0,0.5384615384615384,0.6153846153846154
08MA001,1.0,1.0,0.9230769230769231
08MA002,1.0,1.0,0.9230769230769231
08MA003,1.0,1.0,0.8461538461538461
08MA006,1.0,1.0,0.6923076923076923
08MB002,0.0,0.0,0.0
08MB005,1.0,1.0,0.9230769230769231
08MB006,1.0,1.0,0.7692307692307692
08MB007,1.0,1.0,0.6153846153846154
08MB009,0.6153846153846154,0.07692307692307687,0.0
08MB010,0.15384615384615385,0.0,0.0
08MC024,0.0,0.0,0.0
08MC028,0.0,0.0,0.0
08MC045,0.3076923076923077,0.6923076923076923,0.6923076923076923
08MD026,0.0,0.0,0.0
08MD028,1.0,0.3846153846153846,0.0
08MD033,1.0,0.07692307692307687,0.0
08MD035,0.0,0.5384615384615384,0.6923076923076923
08ME013,0.0,0.0,0.0
08ME015,0.0,0.0,0.0
08ME022,0.0,0.0,0.0
08ME023,1.0,1.0,1.0
08ME024,0.46153846153846156,0.0,0.0
08ME025,0.9230769230769231,1.0,1.0
08ME027,0.0,0.8461538461538461,0.9230769230769231
08ME028,0.0,0.8461538461538461,0.9230769230769231
08MF003,0.15384615384615385,0.0,0.0
08MF009,0.0,0.0,0.0
